userId,movieId,rating,timestamp
5,1396,4.0,1041554553
5,1401,4.0,1041554303
5,1405,4.0,1040177628
5,1408,5.0,1041554204
5,1419,4.0,1040449532
5,1449,4.0,1040175739
5,1466,4.0,1040448755
5,1480,4.0,1041555705
5,1517,5.0,1040177266
5,1580,2.0,1040177928
5,1584,5.0,1040177479
5,1587,2.0,1041556002
5,1589,2.0,1041554655
5,1594,3.0,1040176658
5,1610,4.0,1040449029
5,1611,5.0,1041555896
5,1613,4.0,1040177112
5,1617,4.0,1040174806
5,1625,4.0,1041554253
5,1627,4.0,1041555176
5,1639,5.0,1040178090
5,1641,5.0,1040176172
5,1645,4.0,1040449821
5,1653,5.0,1041554073
5,1663,4.0,1040176450
5,1673,4.0,1040175135
5,1674,4.0,1041553071
5,1678,4.0,1040448326
5,1682,4.0,1040176426
5,1690,4.0,1041555250
5,1694,5.0,1040448853
5,1699,4.0,1040177089
5,1701,4.0,1040449508
5,1704,5.0,1040175672
5,1711,5.0,1041555139
5,1727,5.0,1041554726
5,1729,5.0,1040175592
5,1732,4.0,1040175948
5,1747,4.0,1040177298
5,1784,4.0,1040176153
5,1805,2.0,1040177038
5,1883,4.0,1041554330
5,1884,3.0,1041555362
5,1885,4.0,1040448970
5,1909,4.0,1041554494
5,1913,3.0,1040449708
5,1921,2.0,1041553695
5,1923,5.0,1040448580
5,1924,4.0,1040178039
5,1925,4.0,1040177170
5,1927,3.0,1040174722
5,1935,4.0,1040176548
5,1936,5.0,1040449668
5,1937,3.0,1041554822
5,1939,4.0,1040176380
5,1942,4.0,1040175135
5,1944,4.0,1041554794
5,1945,4.0,1040174648
5,1946,4.0,1040449367
5,1947,5.0,1040176450
5,1948,3.0,1040175416
5,1949,4.0,1040448580
5,1950,4.0,1040175032
5,1952,3.0,1040174475
5,1953,4.0,1040448338
5,1954,2.0,1040175948
5,1955,4.0,1040177183
5,1956,4.0,1040175689
5,1957,4.0,1040177007
5,1959,5.0,1040178347
5,1961,3.0,1040175858
5,1962,4.0,1040177298
5,1963,3.0,1040175308
5,1964,3.0,1040175562
5,1965,5.0,1040448374
5,1967,4.0,1041554742
5,1968,2.0,1040176576
5,1982,1.0,1040176644
5,1994,4.0,1040176979
5,1997,4.0,1040448785
5,2000,2.0,1040177702
5,2001,3.0,1041555454
5,2009,3.0,1040177603
5,2010,4.0,1040174741
5,2011,3.0,1041555735
5,2017,3.0,1041555782
5,2018,3.0,1040177832
5,2020,5.0,1040176335
5,2022,4.0,1040177684
5,2023,5.0,1041554276
5,2028,5.0,1040175517
5,2046,3.0,1041555987
5,2064,5.0,1040174899
5,2065,3.0,1040175977
5,2067,4.0,1040176644
5,2068,4.0,1041554427
5,2070,4.0,1040449344
5,2076,5.0,1040175546
5,2078,2.0,1041554553
5,2085,3.0,1040178157
5,2094,3.0,1041556044
5,2096,4.0,1040178289
5,2097,3.0,1041553343
5,2100,4.0,1040449480
5,2102,5.0,1040175918
5,2105,4.0,1041555827
5,2108,4.0,1040176426
5,2109,3.0,1040178000
5,2110,3.0,1041555524
5,2112,5.0,1040177628
5,2114,4.0,1040177854
5,2115,4.0,1041555116
5,2117,3.0,1040177514
5,2124,4.0,1041554822
5,2130,5.0,1040175638
5,2132,4.0,1040448233
5,2133,3.0,1041555720
5,2138,3.0,1041553445
5,2143,3.0,1040178107
5,2145,3.0,1041555705
5,2150,3.0,1040449083
5,2155,4.0,1041554475
5,2160,5.0,1041553119
5,2161,3.0,1041555690
5,2165,4.0,1040449610
5,2174,3.0,1040176047
5,2176,5.0,1040175577
5,2178,4.0,1041553954
5,2180,3.0,1041555827
5,2181,4.0,1040177514
5,2183,5.0,1040448888
5,2184,4.0,1040177072
5,2194,3.0,1040176703
5,2202,3.0,1041553323
5,2212,5.0,1040448543
5,2231,4.0,1040177854
5,2240,4.0,1040449199
5,2242,3.0,1041554553
5,2243,3.0,1040175759
5,2245,3.0,1041555643
5,2247,4.0,1040177345
5,2261,3.0,1041554742
5,2268,4.0,1040177929
5,2271,3.0,1040177803
5,2273,3.0,1040178060
5,2278,4.0,1041553973
5,2280,5.0,1040176514
5,2282,4.0,1040176775
5,2287,4.0,1040449396
5,2288,4.0,1040176335
5,2289,5.0,1040175206
5,2291,2.0,1040176737
5,2294,4.0,1040178490
5,2300,5.0,1040175672
5,2301,4.0,1040177898
5,2302,3.0,1040448990
5,2303,5.0,1040448024
5,2313,4.0,1040448386
5,2320,3.0,1041555550
5,2321,3.0,1040177147
5,2329,5.0,1041553357
5,2331,4.0,1040177783
5,2333,5.0,1040176220
5,2336,5.0,1040175620
5,2337,4.0,1040177183
5,2344,4.0,1040178367
5,2345,4.0,1040177375
5,2348,4.0,1040449298
5,2349,4.0,1040175739
5,2352,4.0,1040176088
5,2353,4.0,1041553695
5,2355,4.0,1040177660
5,2359,4.0,1040177057
5,2361,5.0,1041553532
5,2362,4.0,1040178520
5,2366,3.0,1040175620
5,2370,4.0,1040178503
5,2371,2.0,1040449121
5,2372,2.0,1041555876
5,2378,2.0,1041555759
5,2395,4.0,1040174846
5,2396,4.0,1040175115
5,2398,3.0,1040176208
5,2401,3.0,1040449659
5,2406,3.0,1041555197
5,2414,2.0,1040177982
5,2437,5.0,1041553672
5,2454,5.0,1040176426
5,2455,3.0,1040176172
5,2463,4.0,1040178317
5,2467,4.0,1040449058
5,2469,4.0,1041556044
5,2495,4.0,1041555398
5,2496,5.0,1040176548
5,2501,5.0,1040176847
5,2502,5.0,1040449798
5,2504,4.0,1041555987
5,2518,4.0,1041555484
5,2519,4.0,1041554770
5,2527,4.0,1041554410
5,2528,4.0,1040178367
5,2529,3.0,1040176720
5,2541,4.0,1041554276
5,2542,5.0,1040175517
5,2550,5.0,1041553265
5,2551,4.0,1040449640
5,2553,3.0,1040177007
5,2565,4.0,1040449496
5,2571,5.0,1040176898
5,2580,3.0,1040448672
5,2583,4.0,1040177803
5,2596,3.0,1041555139
5,2613,3.0,1041555804
5,2633,3.0,1040176898
5,2637,4.0,1040177007
5,2648,5.0,1040174497
5,2649,4.0,1041554303
5,2654,3.0,1040449169
5,2657,5.0,1041554345
5,2659,5.0,1040177702
5,2661,5.0,1041554393
5,2662,4.0,1040175546
5,2664,4.0,1040174832
5,2671,4.0,1040178476
5,2677,4.0,1040175653
5,2689,4.0,1040175592
5,2693,4.0,1040176295
5,2706,1.0,1041555961
5,2707,4.0,1041555843
5,2710,4.0,1040174284
5,2712,3.0,1040177832
5,2716,4.0,1040176088
5,2728,4.0,1040175221
5,2729,4.0,1041553045
5,2730,4.0,1040448926
5,2734,4.0,1041555381
5,2739,5.0,1040178347
5,2747,2.0,1041555306
5,2759,4.0,1041555502
5,2762,5.0,1040175135
5,2763,5.0,1041555327
5,2764,4.0,1040449520
5,2779,4.0,1040178387
5,2780,2.0,1040449459
5,2781,4.0,1041554726
5,2782,3.0,1041555381
5,2784,2.0,1041555876
5,2788,4.0,1040175709
5,2791,3.0,1040175460
5,2792,2.0,1040174152
5,2797,4.0,1041553842
5,2804,4.0,1041553214
5,2819,3.0,1040176756
5,2829,5.0,1041555896
5,2841,3.0,1040177929
5,2858,5.0,1040174863
5,2859,5.0,1040448580
5,2863,5.0,1040174284
5,2867,4.0,1040178535
5,2871,4.0,1040175460
5,2872,3.0,1041553303
5,2890,5.0,1040175690
5,2899,4.0,1040176937
5,2901,2.0,1040177345
5,2904,4.0,1040449598
5,2908,5.0,1040449426
5,2912,4.0,1040175562
5,2915,3.0,1040449640
5,2916,4.0,1040177238
5,2917,4.0,1041553045
5,2918,3.0,1040175653
5,2919,4.0,1040448832
5,2921,3.0,1040448492
5,2922,3.0,1040449708
5,2926,5.0,1040177220
5,2932,3.0,1041552778
5,2940,4.0,1040175172
5,2941,3.0,1041553720
5,2944,3.0,1040175337
5,2946,5.0,1041554303
5,2947,3.0,1040176937
5,2948,3.0,1040175882
5,2949,3.0,1040176847
5,2951,3.0,1041554427
5,2959,5.0,1040449480
5,2967,5.0,1040178546
5,2968,3.0,1040175191
5,2970,5.0,1040448470
5,2971,5.0,1040176063
5,2973,3.0,1041553173
5,2983,3.0,1040449121
5,2985,2.0,1040449426
5,2987,3.0,1040449083
5,2988,4.0,1040176576
5,2993,3.0,1040177898
5,2997,5.0,1040174722
5,3006,4.0,1040174690
5,3007,5.0,1041553773
5,3011,4.0,1040175919
5,3016,2.0,1040178431
5,3018,2.0,1040176015
5,3019,5.0,1040175234
5,3022,3.0,1040174676
5,3028,4.0,1040176644
5,3035,3.0,1040176601
5,3037,4.0,1040448691
5,3039,3.0,1040176576
5,3040,3.0,1041554674
5,3044,2.0,1040449785
5,3046,4.0,1040176898
5,3049,3.0,1041554444
5,3052,4.0,1041555001
5,3060,4.0,1040174961
5,3061,3.0,1041553372
5,3066,3.0,1040176135
5,3068,4.0,1040176015
5,3072,5.0,1040177204
5,3073,4.0,1041555896
5,3074,3.0,1040178075
5,3079,4.0,1041554204
5,3088,4.0,1040175221
5,3093,2.0,1041554578
5,3094,5.0,1040448176
5,3095,3.0,1040174961
5,3096,3.0,1040448273
5,3098,4.0,1040177557
5,3099,4.0,1040177461
5,3100,4.0,1040177170
5,3101,4.0,1040178448
5,3102,4.0,1040177329
5,3104,4.0,1040177724
5,3105,4.0,1040177684
5,3107,2.0,1041555690
5,3108,4.0,1040177899
5,3111,3.0,1041553720
5,3133,4.0,1040174648
5,3134,4.0,1040448386
5,3135,3.0,1040178461
5,3148,4.0,1040177007
5,3152,4.0,1041553343
5,3153,3.0,1041555176
5,3157,3.0,1041555434
5,3159,5.0,1041553466
5,3160,5.0,1041552616
5,3168,4.0,1040175017
5,3169,4.0,1041553651
5,3172,4.0,1040176601
5,3174,1.0,1040176548
5,3175,4.0,1040449693
5,3176,5.0,1040176402
5,3182,5.0,1040174899
5,3194,2.0,1040448755
5,3196,3.0,1040174631
5,3197,4.0,1041553931
5,3198,2.0,1040449721
5,3200,3.0,1040175841
5,3201,5.0,1040175841
5,3203,4.0,1040176335
5,3204,3.0,1041554701
5,3210,5.0,1040448899
5,3244,3.0,1040178520
5,3252,4.0,1041555097
5,3253,5.0,1040177750
5,3255,4.0,1040178090
5,3256,4.0,1041554345
5,3260,5.0,1040175017
5,3262,4.0,1041554856
5,3266,5.0,1040175096
5,3274,3.0,1041555097
5,3281,5.0,1040177112
5,3282,5.0,1041553428
5,3284,4.0,1040178431
5,3296,3.0,1040449367
5,3307,3.0,1040448558
5,3330,3.0,1040175638
5,3334,4.0,1041552847
5,3342,3.0,1040175017
5,3350,4.0,1041555116
5,3358,5.0,1040177126
5,3359,4.0,1041553599
5,3361,3.0,1040175919
5,3362,4.0,1040448773
5,3363,5.0,1040448726
5,3379,5.0,1040177406
5,3384,3.0,1040175337
5,3386,4.0,1040175948
5,3404,4.0,1041555097
5,3408,5.0,1040176980
5,3417,3.0,1040176450
5,3418,4.0,1040176088
5,3420,4.0,1041554623
5,3424,3.0,1040448654
5,3435,3.0,1040447950
5,3447,3.0,1040449408
5,3448,4.0,1041555760
5,3451,5.0,1040177282
5,3461,4.0,1040176001
5,3462,3.0,1041552940
5,3467,3.0,1040448492
5,3468,4.0,1040448043
5,3469,4.0,1040175155
5,3471,5.0,1040176030
5,3475,4.0,1041552801
5,3476,4.0,1040176548
5,3478,4.0,1041555306
5,3494,3.0,1041555843
5,3498,4.0,1040176790
5,3499,5.0,1040176426
5,3504,5.0,1040448418
5,3505,4.0,1041553265
5,3507,4.0,1040176497
5,3508,3.0,1040449496
5,3516,5.0,1040449798
5,3521,4.0,1040175096
5,3524,4.0,1041556064
5,3526,4.0,1041554125
5,3527,4.0,1041554253
5,3535,4.0,1040176898
5,3543,3.0,1041553466
5,3544,1.0,1040178212
5,3545,4.0,1040448137
5,3546,5.0,1040448981
5,3547,5.0,1040448300
5,3548,5.0,1040174178
5,3549,2.0,1041553466
5,3550,4.0,1040178022
5,3551,4.0,1040448043
5,3552,4.0,1040177444
5,3556,4.0,1040176868
5,3576,4.0,1040449058
5,3578,4.0,1041554330
5,3604,5.0,1040176001
5,3606,3.0,1040448941
5,3608,5.0,1040449015
5,3629,3.0,1040448315
5,3634,3.0,1040174991
5,3635,3.0,1040177329
5,3639,3.0,1041555690
5,3649,4.0,1040178490
5,3654,3.0,1040175759
5,3668,3.0,1040448941
5,3671,5.0,1040175760
5,3675,4.0,1040177038
5,3676,2.0,1040174284
5,3678,3.0,1041554086
5,3679,4.0,1040175172
5,3681,3.0,1041553228
5,3683,5.0,1040174530
5,3684,3.0,1041554001
5,3685,5.0,1040177220
5,3686,4.0,1041555434
5,3698,4.0,1041555276
5,3699,4.0,1040177424
5,3700,4.0,1040178174
5,3701,3.0,1041554971
5,3702,4.0,1040177557
5,3703,5.0,1040175440
5,3706,4.0,1041555827
5,3712,4.0,1041555306
5,3718,4.0,1040178387
5,3724,3.0,1040177147
5,3727,4.0,1041554054
5,3730,5.0,1040174430
5,3732,3.0,1041555139
5,3733,3.0,1041553625
5,3734,3.0,1040449382
5,3735,4.0,1040175841
5,3736,4.0,1041553058
5,3738,4.0,1041554224
5,3740,4.0,1041555760
5,3741,4.0,1040174497
5,3742,4.0,1040174899
5,3751,3.0,1040449029
5,3755,3.0,1041555585
5,3760,3.0,1040175690
5,3763,3.0,1040178520
5,3769,3.0,1041554508
5,3788,4.0,1040176279
5,3793,5.0,1040177557
5,3794,5.0,1040178039
5,3809,4.0,1040177444
5,3810,4.0,1041553502
5,3811,3.0,1041553736
5,3812,3.0,1040177038
5,3814,3.0,1041554178
5,3836,2.0,1040178289
5,3844,4.0,1041555550
5,3864,1.0,1041553720
5,3868,3.0,1041553428
5,3871,3.0,1041552921
5,3872,5.0,1040448543
5,3873,4.0,1040177949
5,3880,3.0,1040175077
5,3893,5.0,1040177965
5,3897,5.0,1040174991
5,3911,4.0,1040175672
5,3913,4.0,1040175356
5,3917,2.0,1041554361
5,3922,2.0,1041555327
5,3924,2.0,1041555327
5,3927,3.0,1040177949
5,3928,3.0,1041554840
5,3929,4.0,1040174863
5,3930,4.0,1041553532
5,3932,4.0,1040176135
5,3948,4.0,1040178535
5,3949,3.0,1041552765
5,3952,4.0,1041553912
5,3959,4.0,1040177628
5,3984,3.0,1041554393
5,3993,5.0,1040175739
5,3996,5.0,1040174806
5,4000,3.0,1041554655
6,1,4.0,1206786881
6,2,3.0,1206787921
6,6,4.0,1206787694
6,10,4.0,1206787238
6,16,4.0,1206788269
6,19,3.0,1206787998
6,21,4.0,1349628203
6,39,3.0,1382167727
6,47,4.0,1206787074
6,50,4.0,1227218624
6,62,4.0,1206787859
6,63,3.0,1227220413
6,70,3.5,1227219453
6,72,3.0,1227220410
6,104,4.0,1206788351
6,111,4.0,1206787933
6,145,4.0,1206786558
6,153,3.0,1206787115
6,165,3.5,1206787058
6,215,5.0,1206788686
6,223,4.0,1349626646
6,231,3.0,1206787276
6,260,4.0,1206787233
6,293,5.0,1206787874
6,316,2.5,1227470721
6,318,5.0,1206786951
6,344,2.5,1218232360
6,353,4.0,1232886820
6,356,4.0,1227219313
6,364,3.0,1218232353
6,367,2.5,1206787194
6,368,4.0,1349628258
6,377,3.5,1206786970
6,380,3.5,1206787089
6,413,3.5,1206786658
6,420,3.5,1206788182
6,434,3.0,1206787505
6,442,4.0,1230583764
6,454,3.5,1206787380
6,466,3.0,1206786517
6,480,3.5,1206786873
6,500,3.0,1206787216
6,520,2.5,1206786527
6,553,3.5,1206788274
6,586,3.5,1349628182
6,588,4.0,1206786904
6,589,4.0,1206787010
6,592,4.0,1206786869
6,595,3.0,1349628153
6,608,3.0,1240947585
6,628,4.0,1239395073
6,648,4.0,1206787145
6,733,5.0,1206787208
6,736,3.0,1206787299
6,750,4.0,1206788131
6,778,4.0,1227218886
6,780,5.0,1206786948
6,788,3.0,1206787805
6,832,3.5,1206788163
6,852,3.5,1227219086
6,858,4.0,1206787316
6,953,5.0,1227219411
6,1036,4.0,1227470748
6,1059,5.0,1230309569
6,1060,4.0,1230309420
